entry_id,source_row_id,source_key,source_file,source_line,arc,section,source_id,title,entry_kind,primary_domain,domain_tags,source_domain_tags,desire_phases,entity_id_candidate,subject_slot_candidate,subject_ids,host_id_candidate,current_holder,canon_tier,classification_basis,review_flags,canon_promotion
NC-CL-R-000056,NC-CL-S-000020,docs/09_collection/first-100-collectible-registry-v1.md#F-009,docs/09_collection/first-100-collectible-registry-v1.md,224,GA1,"07호 Frame, Tools and Service-Key Set",F-009,Sensor-Tag Projector,STATE_TRANSITION,C3,C3,C3,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,CANON:AUX-07,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000057,NC-CL-S-000021,docs/09_collection/first-100-collectible-registry-v1.md#F-010,docs/09_collection/first-100-collectible-registry-v1.md,232,GA1,"07호 Frame, Tools and Service-Key Set",F-010,H-002 Calibration Toolset,ENTITY,C1,C1|C6,C1|C3|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000058,NC-CL-S-000021,docs/09_collection/first-100-collectible-registry-v1.md#F-010,docs/09_collection/first-100-collectible-registry-v1.md,232,GA1,"07호 Frame, Tools and Service-Key Set",F-010,H-002 Calibration Toolset,CONTROL_CLAIM,C1,C1|C3|C6|C7,C1|C3|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000059,NC-CL-S-000021,docs/09_collection/first-100-collectible-registry-v1.md#F-010,docs/09_collection/first-100-collectible-registry-v1.md,232,GA1,"07호 Frame, Tools and Service-Key Set",F-010,H-002 Calibration Toolset,LOSS_OBLIGATION,C1,C1|C3|C6|C7,C1|C3|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000060,NC-CL-S-000022,docs/09_collection/first-100-collectible-registry-v1.md#F-011,docs/09_collection/first-100-collectible-registry-v1.md,240,GA1,"07호 Frame, Tools and Service-Key Set",F-011,Service Authority Key A,ENTITY,C4,C4,C4|C6|C8,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000061,NC-CL-S-000022,docs/09_collection/first-100-collectible-registry-v1.md#F-011,docs/09_collection/first-100-collectible-registry-v1.md,240,GA1,"07호 Frame, Tools and Service-Key Set",F-011,Service Authority Key A,CONTROL_CLAIM,C4,C4|C6|C8,C4|C6|C8,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000062,NC-CL-S-000022,docs/09_collection/first-100-collectible-registry-v1.md#F-011,docs/09_collection/first-100-collectible-registry-v1.md,240,GA1,"07호 Frame, Tools and Service-Key Set",F-011,Service Authority Key A,NARRATIVE_PROMISE,C4,C4|C6|C8,C4|C6|C8,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000063,NC-CL-S-000023,docs/09_collection/first-100-collectible-registry-v1.md#F-012,docs/09_collection/first-100-collectible-registry-v1.md,247,GA1,"07호 Frame, Tools and Service-Key Set",F-012,Service Authority Key B,ENTITY,C2,C2|C4|C7,C2|C4|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000064,NC-CL-S-000023,docs/09_collection/first-100-collectible-registry-v1.md#F-012,docs/09_collection/first-100-collectible-registry-v1.md,247,GA1,"07호 Frame, Tools and Service-Key Set",F-012,Service Authority Key B,CONTROL_CLAIM,C2,C2|C4|C6|C7,C2|C4|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000065,NC-CL-S-000023,docs/09_collection/first-100-collectible-registry-v1.md#F-012,docs/09_collection/first-100-collectible-registry-v1.md,247,GA1,"07호 Frame, Tools and Service-Key Set",F-012,Service Authority Key B,NARRATIVE_PROMISE,C2,C2|C4|C6|C7,C2|C4|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000066,NC-CL-S-000024,docs/09_collection/first-100-collectible-registry-v1.md#F-013,docs/09_collection/first-100-collectible-registry-v1.md,255,GA1,"07호 Frame, Tools and Service-Key Set",F-013,Service Authority Key C,CONTROL_CLAIM,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000067,NC-CL-S-000024,docs/09_collection/first-100-collectible-registry-v1.md#F-013,docs/09_collection/first-100-collectible-registry-v1.md,255,GA1,"07호 Frame, Tools and Service-Key Set",F-013,Service Authority Key C,STATE_TRANSITION,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000068,NC-CL-S-000024,docs/09_collection/first-100-collectible-registry-v1.md#F-013,docs/09_collection/first-100-collectible-registry-v1.md,255,GA1,"07호 Frame, Tools and Service-Key Set",F-013,Service Authority Key C,NARRATIVE_PROMISE,C1,C1|C6|C7,C1|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000069,NC-CL-S-000025,docs/09_collection/first-100-collectible-registry-v1.md#F-014,docs/09_collection/first-100-collectible-registry-v1.md,267,GA1,"07호 Frame, Tools and Service-Key Set",F-014,Previous Technician Logs,ENTITY,C2,C2,C2|C4|C6,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000070,NC-CL-S-000025,docs/09_collection/first-100-collectible-registry-v1.md#F-014,docs/09_collection/first-100-collectible-registry-v1.md,267,GA1,"07호 Frame, Tools and Service-Key Set",F-014,Previous Technician Logs,CONTROL_CLAIM,C2,C2|C4|C6,C2|C4|C6,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000071,NC-CL-S-000025,docs/09_collection/first-100-collectible-registry-v1.md#F-014,docs/09_collection/first-100-collectible-registry-v1.md,267,GA1,"07호 Frame, Tools and Service-Key Set",F-014,Previous Technician Logs,NARRATIVE_PROMISE,C2,C2|C4|C6,C2|C4|C6,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000072,NC-CL-S-000025,docs/09_collection/first-100-collectible-registry-v1.md#F-014,docs/09_collection/first-100-collectible-registry-v1.md,267,GA1,"07호 Frame, Tools and Service-Key Set",F-014,Previous Technician Logs,SET,C2,C2|C4|C6,C2|C4|C6,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000073,NC-CL-S-000026,docs/09_collection/first-100-collectible-registry-v1.md#R-001,docs/09_collection/first-100-collectible-registry-v1.md,285,GA1,"Records, Rights and Legal Collection",R-001,Betrayal-Trial Relay Fragment,ENTITY,C4,C4,C4|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000074,NC-CL-S-000026,docs/09_collection/first-100-collectible-registry-v1.md#R-001,docs/09_collection/first-100-collectible-registry-v1.md,285,GA1,"Records, Rights and Legal Collection",R-001,Betrayal-Trial Relay Fragment,CONTROL_CLAIM,C4,C4|C7,C4|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000075,NC-CL-S-000026,docs/09_collection/first-100-collectible-registry-v1.md#R-001,docs/09_collection/first-100-collectible-registry-v1.md,285,GA1,"Records, Rights and Legal Collection",R-001,Betrayal-Trial Relay Fragment,NARRATIVE_PROMISE,C4,C4|C7,C4|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000076,NC-CL-S-000027,docs/09_collection/first-100-collectible-registry-v1.md#R-002,docs/09_collection/first-100-collectible-registry-v1.md,292,GA1,"Records, Rights and Legal Collection",R-002,Student/Family Custody Manifest Fragments,ENTITY,C1,C1|C7,C1|C4|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000077,NC-CL-S-000027,docs/09_collection/first-100-collectible-registry-v1.md#R-002,docs/09_collection/first-100-collectible-registry-v1.md,292,GA1,"Records, Rights and Legal Collection",R-002,Student/Family Custody Manifest Fragments,CONTROL_CLAIM,C1,C1|C4|C7,C1|C4|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000078,NC-CL-S-000027,docs/09_collection/first-100-collectible-registry-v1.md#R-002,docs/09_collection/first-100-collectible-registry-v1.md,292,GA1,"Records, Rights and Legal Collection",R-002,Student/Family Custody Manifest Fragments,STATE_TRANSITION,C1,C1|C4|C7,C1|C4|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000079,NC-CL-S-000027,docs/09_collection/first-100-collectible-registry-v1.md#R-002,docs/09_collection/first-100-collectible-registry-v1.md,292,GA1,"Records, Rights and Legal Collection",R-002,Student/Family Custody Manifest Fragments,LOSS_OBLIGATION,C1,C1|C4|C7,C1|C4|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000080,NC-CL-S-000027,docs/09_collection/first-100-collectible-registry-v1.md#R-002,docs/09_collection/first-100-collectible-registry-v1.md,292,GA1,"Records, Rights and Legal Collection",R-002,Student/Family Custody Manifest Fragments,SET,C1,C1|C4|C7,C1|C4|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000081,NC-CL-S-000028,docs/09_collection/first-100-collectible-registry-v1.md#R-003,docs/09_collection/first-100-collectible-registry-v1.md,300,GA1,"Records, Rights and Legal Collection",R-003,Medical/Administrative Death Records,ENTITY,C1,C1,C1|C4|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000082,NC-CL-S-000028,docs/09_collection/first-100-collectible-registry-v1.md#R-003,docs/09_collection/first-100-collectible-registry-v1.md,300,GA1,"Records, Rights and Legal Collection",R-003,Medical/Administrative Death Records,CONTROL_CLAIM,C1,C1|C4|C7,C1|C4|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000083,NC-CL-S-000028,docs/09_collection/first-100-collectible-registry-v1.md#R-003,docs/09_collection/first-100-collectible-registry-v1.md,300,GA1,"Records, Rights and Legal Collection",R-003,Medical/Administrative Death Records,NARRATIVE_PROMISE,C1,C1|C4|C7,C1|C4|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000084,NC-CL-S-000028,docs/09_collection/first-100-collectible-registry-v1.md#R-003,docs/09_collection/first-100-collectible-registry-v1.md,300,GA1,"Records, Rights and Legal Collection",R-003,Medical/Administrative Death Records,SET,C1,C1|C4|C7,C1|C4|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000085,NC-CL-S-000029,docs/09_collection/first-100-collectible-registry-v1.md#R-004,docs/09_collection/first-100-collectible-registry-v1.md,308,GA1,"Records, Rights and Legal Collection",R-004,Neutral Medical Protection Clause,CONTROL_CLAIM,C1,C1|C7,C1|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000086,NC-CL-S-000029,docs/09_collection/first-100-collectible-registry-v1.md#R-004,docs/09_collection/first-100-collectible-registry-v1.md,308,GA1,"Records, Rights and Legal Collection",R-004,Neutral Medical Protection Clause,LOSS_OBLIGATION,C1,C1|C7,C1|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000087,NC-CL-S-000030,docs/09_collection/first-100-collectible-registry-v1.md#R-005,docs/09_collection/first-100-collectible-registry-v1.md,315,GA1,"Records, Rights and Legal Collection",R-005,White Dock Joint-Custody/Evidence Order,CONTROL_CLAIM,C2,C2|C3|C7,C2|C3|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000088,NC-CL-S-000030,docs/09_collection/first-100-collectible-registry-v1.md#R-005,docs/09_collection/first-100-collectible-registry-v1.md,315,GA1,"Records, Rights and Legal Collection",R-005,White Dock Joint-Custody/Evidence Order,STATE_TRANSITION,C2,C2|C3|C7,C2|C3|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000089,NC-CL-S-000030,docs/09_collection/first-100-collectible-registry-v1.md#R-005,docs/09_collection/first-100-collectible-registry-v1.md,315,GA1,"Records, Rights and Legal Collection",R-005,White Dock Joint-Custody/Evidence Order,LOSS_OBLIGATION,C2,C2|C3|C7,C2|C3|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000090,NC-CL-S-000031,docs/09_collection/first-100-collectible-registry-v1.md#R-006,docs/09_collection/first-100-collectible-registry-v1.md,322,GA1,"Records, Rights and Legal Collection",R-006,Student Mutual Guarantee Fund,ENTITY,C1,C1,C1|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000091,NC-CL-S-000031,docs/09_collection/first-100-collectible-registry-v1.md#R-006,docs/09_collection/first-100-collectible-registry-v1.md,322,GA1,"Records, Rights and Legal Collection",R-006,Student Mutual Guarantee Fund,RELATIONSHIP,C1,C1|C7,C1|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000092,NC-CL-S-000031,docs/09_collection/first-100-collectible-registry-v1.md#R-006,docs/09_collection/first-100-collectible-registry-v1.md,322,GA1,"Records, Rights and Legal Collection",R-006,Student Mutual Guarantee Fund,CONTROL_CLAIM,C1,C1|C7,C1|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000093,NC-CL-S-000031,docs/09_collection/first-100-collectible-registry-v1.md#R-006,docs/09_collection/first-100-collectible-registry-v1.md,322,GA1,"Records, Rights and Legal Collection",R-006,Student Mutual Guarantee Fund,LOSS_OBLIGATION,C1,C1|C7,C1|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000094,NC-CL-S-000032,docs/09_collection/first-100-collectible-registry-v1.md#R-007,docs/09_collection/first-100-collectible-registry-v1.md,329,GA1,"Records, Rights and Legal Collection",R-007,H-002 Maintenance and Design-Rights Agreement,RELATIONSHIP,C1,C1|C7|C2|C6,C1|C2|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000095,NC-CL-S-000032,docs/09_collection/first-100-collectible-registry-v1.md#R-007,docs/09_collection/first-100-collectible-registry-v1.md,329,GA1,"Records, Rights and Legal Collection",R-007,H-002 Maintenance and Design-Rights Agreement,CONTROL_CLAIM,C1,C1|C2|C6|C7,C1|C2|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000096,NC-CL-S-000032,docs/09_collection/first-100-collectible-registry-v1.md#R-007,docs/09_collection/first-100-collectible-registry-v1.md,329,GA1,"Records, Rights and Legal Collection",R-007,H-002 Maintenance and Design-Rights Agreement,LOSS_OBLIGATION,C1,C1|C2|C6|C7,C1|C2|C6|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000097,NC-CL-S-000033,docs/09_collection/first-100-collectible-registry-v1.md#R-008,docs/09_collection/first-100-collectible-registry-v1.md,337,GA1,"Records, Rights and Legal Collection",R-008,External Mission License,CONTROL_CLAIM,C1,C1|C5|C7,C1|C5|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000098,NC-CL-S-000033,docs/09_collection/first-100-collectible-registry-v1.md#R-008,docs/09_collection/first-100-collectible-registry-v1.md,337,GA1,"Records, Rights and Legal Collection",R-008,External Mission License,STATE_TRANSITION,C1,C1|C5|C7,C1|C5|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000099,NC-CL-S-000033,docs/09_collection/first-100-collectible-registry-v1.md#R-008,docs/09_collection/first-100-collectible-registry-v1.md,337,GA1,"Records, Rights and Legal Collection",R-008,External Mission License,LOSS_OBLIGATION,C1,C1|C5|C7,C1|C5|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000100,NC-CL-S-000034,docs/09_collection/first-100-collectible-registry-v1.md#R-009,docs/09_collection/first-100-collectible-registry-v1.md,345,GA1,"Records, Rights and Legal Collection",R-009,Patient Consent and Data-Access Protocol,CONTROL_CLAIM,C1,C1|C6|C7,C1|C6|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000101,NC-CL-S-000034,docs/09_collection/first-100-collectible-registry-v1.md#R-009,docs/09_collection/first-100-collectible-registry-v1.md,345,GA1,"Records, Rights and Legal Collection",R-009,Patient Consent and Data-Access Protocol,LOSS_OBLIGATION,C1,C1|C6|C7,C1|C6|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000102,NC-CL-S-000035,docs/09_collection/first-100-collectible-registry-v1.md#R-010,docs/09_collection/first-100-collectible-registry-v1.md,352,GA1,"Records, Rights and Legal Collection",R-010,Student/Staff Preference and Representation Record,CONTROL_CLAIM,C1,C1|C7,C1|C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000103,NC-CL-S-000036,docs/09_collection/first-100-collectible-registry-v1.md#R-011,docs/09_collection/first-100-collectible-registry-v1.md,359,GA1,"Records, Rights and Legal Collection",R-011,제13학원 임시공동운영·보호헌장,RELATIONSHIP,C1,C1|C7,C1|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000104,NC-CL-S-000036,docs/09_collection/first-100-collectible-registry-v1.md#R-011,docs/09_collection/first-100-collectible-registry-v1.md,359,GA1,"Records, Rights and Legal Collection",R-011,제13학원 임시공동운영·보호헌장,CONTROL_CLAIM,C1,C1|C7,C1|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000105,NC-CL-S-000036,docs/09_collection/first-100-collectible-registry-v1.md#R-011,docs/09_collection/first-100-collectible-registry-v1.md,359,GA1,"Records, Rights and Legal Collection",R-011,제13학원 임시공동운영·보호헌장,LOSS_OBLIGATION,C1,C1|C7,C1|C7,DISCOVERY|ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000106,NC-CL-S-000037,docs/09_collection/first-100-collectible-registry-v1.md#R-012,docs/09_collection/first-100-collectible-registry-v1.md,367,GA1,"Records, Rights and Legal Collection",R-012,07 Multi-Party Custody and Command Key Scheme,RELATIONSHIP,C7,C7|C2,C2|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000107,NC-CL-S-000037,docs/09_collection/first-100-collectible-registry-v1.md#R-012,docs/09_collection/first-100-collectible-registry-v1.md,367,GA1,"Records, Rights and Legal Collection",R-012,07 Multi-Party Custody and Command Key Scheme,CONTROL_CLAIM,C2,C2|C7,C2|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000108,NC-CL-S-000037,docs/09_collection/first-100-collectible-registry-v1.md#R-012,docs/09_collection/first-100-collectible-registry-v1.md,367,GA1,"Records, Rights and Legal Collection",R-012,07 Multi-Party Custody and Command Key Scheme,LOSS_OBLIGATION,C2,C2|C7,C2|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000109,NC-CL-S-000037,docs/09_collection/first-100-collectible-registry-v1.md#R-012,docs/09_collection/first-100-collectible-registry-v1.md,367,GA1,"Records, Rights and Legal Collection",R-012,07 Multi-Party Custody and Command Key Scheme,SET,C2,C2|C7,C2|C7,ACQUISITION|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
NC-CL-R-000110,NC-CL-S-000038,docs/09_collection/first-100-collectible-registry-v1.md#I-001,docs/09_collection/first-100-collectible-registry-v1.md,378,GA1,Institutions and Collective Assets,I-001,Student Mutual Network / Assembly Seed,ENTITY,C1,C1|C7,C1|C7,DISCOVERY|SYNERGY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,DRY_RUN_REVIEWED,PM_MERGE_REQUIRED,NONE
