entry_id,source_key,source_file,source_id,title,entry_kind,domain_tags,reason,canon_promotion
DRY-CL-R-000398,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M07,Original Orpheus,RELATIONSHIP,C1|C6|C7|C8,오르페우스 사건약속을 책임관계·항로개혁·영구대가로 회수,NONE
DRY-CL-R-000399,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M07,Original Orpheus,CONTROL_CLAIM,C1|C6|C7|C8,오르페우스 사건약속을 책임관계·항로개혁·영구대가로 회수,NONE
DRY-CL-R-000400,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M07,Original Orpheus,STATE_TRANSITION,C1|C6|C7|C8,오르페우스 사건약속을 책임관계·항로개혁·영구대가로 회수,NONE
DRY-CL-R-000401,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M07,Original Orpheus,LOSS_OBLIGATION,C1|C6|C7|C8,오르페우스 사건약속을 책임관계·항로개혁·영구대가로 회수,NONE
DRY-CL-R-000402,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M07,Original Orpheus,NARRATIVE_PROMISE,C1|C6|C7|C8,오르페우스 사건약속을 책임관계·항로개혁·영구대가로 회수,NONE
DRY-CL-R-000403,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M07,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M07,Original Orpheus,SET,C1|C6|C7|C8,오르페우스 사건약속을 책임관계·항로개혁·영구대가로 회수,NONE
DRY-CL-R-000404,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M08,Archive Right and Wrong,CONTROL_CLAIM,C6|C7,아카이브 진실약속을 복수증거·해석권·불완전성으로 회수,NONE
DRY-CL-R-000405,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M08,Archive Right and Wrong,STATE_TRANSITION,C6|C7,아카이브 진실약속을 복수증거·해석권·불완전성으로 회수,NONE
DRY-CL-R-000406,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M08,Archive Right and Wrong,LOSS_OBLIGATION,C6|C7,아카이브 진실약속을 복수증거·해석권·불완전성으로 회수,NONE
DRY-CL-R-000407,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M08,Archive Right and Wrong,NARRATIVE_PROMISE,C6|C7,아카이브 진실약속을 복수증거·해석권·불완전성으로 회수,NONE
DRY-CL-R-000408,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M08,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M08,Archive Right and Wrong,SET,C6|C7,아카이브 진실약속을 복수증거·해석권·불완전성으로 회수,NONE
DRY-CL-R-000409,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M09,Regression Cause,RELATIONSHIP,C1|C6,회귀원인 약속을 관계패턴·활성권·재시도 상실로 회수,NONE
DRY-CL-R-000410,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M09,Regression Cause,CONTROL_CLAIM,C1|C6,회귀원인 약속을 관계패턴·활성권·재시도 상실로 회수,NONE
DRY-CL-R-000411,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M09,Regression Cause,STATE_TRANSITION,C1|C6,회귀원인 약속을 관계패턴·활성권·재시도 상실로 회수,NONE
DRY-CL-R-000412,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M09,Regression Cause,LOSS_OBLIGATION,C1|C6,회귀원인 약속을 관계패턴·활성권·재시도 상실로 회수,NONE
DRY-CL-R-000413,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M09,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M09,Regression Cause,NARRATIVE_PROMISE,C1|C6,회귀원인 약속을 관계패턴·활성권·재시도 상실로 회수,NONE
DRY-CL-R-000414,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M10,Autonomous War Collapse,RELATIONSHIP,C1|C6|C7,자율전쟁 약속을 책임관계·분할권한·사건조합으로 회수,NONE
DRY-CL-R-000415,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M10,Autonomous War Collapse,CONTROL_CLAIM,C1|C6|C7,자율전쟁 약속을 책임관계·분할권한·사건조합으로 회수,NONE
DRY-CL-R-000416,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M10,Autonomous War Collapse,STATE_TRANSITION,C1|C6|C7,자율전쟁 약속을 책임관계·분할권한·사건조합으로 회수,NONE
DRY-CL-R-000417,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M10,Autonomous War Collapse,LOSS_OBLIGATION,C1|C6|C7,자율전쟁 약속을 책임관계·분할권한·사건조합으로 회수,NONE
DRY-CL-R-000418,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M10,Autonomous War Collapse,NARRATIVE_PROMISE,C1|C6|C7,자율전쟁 약속을 책임관계·분할권한·사건조합으로 회수,NONE
DRY-CL-R-000419,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M10,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M10,Autonomous War Collapse,SET,C1|C6|C7,자율전쟁 약속을 책임관계·분할권한·사건조합으로 회수,NONE
DRY-CL-R-000420,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M11,Imperial Succession / Master Identity,RELATIONSHIP,C1|C7,계승·정체 약속을 계보관계·독점권 해체로 회수,NONE
DRY-CL-R-000421,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M11,Imperial Succession / Master Identity,CONTROL_CLAIM,C1|C7,계승·정체 약속을 계보관계·독점권 해체로 회수,NONE
DRY-CL-R-000422,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M11,Imperial Succession / Master Identity,STATE_TRANSITION,C1|C7,계승·정체 약속을 계보관계·독점권 해체로 회수,NONE
DRY-CL-R-000423,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M11,Imperial Succession / Master Identity,LOSS_OBLIGATION,C1|C7,계승·정체 약속을 계보관계·독점권 해체로 회수,NONE
DRY-CL-R-000424,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M11,Imperial Succession / Master Identity,NARRATIVE_PROMISE,C1|C7,계승·정체 약속을 계보관계·독점권 해체로 회수,NONE
DRY-CL-R-000425,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M11,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M11,Imperial Succession / Master Identity,SET,C1|C7,계승·정체 약속을 계보관계·독점권 해체로 회수,NONE
DRY-CL-R-000426,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M12,E-001 / Enemy Ace / Independence Path,ENTITY,C1|C7|C8,적 에이스 실체·독립관계·역할권한과 미정 결말을 등록,NONE
DRY-CL-R-000427,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M12,E-001 / Enemy Ace / Independence Path,RELATIONSHIP,C1|C7|C8,적 에이스 실체·독립관계·역할권한과 미정 결말을 등록,NONE
DRY-CL-R-000428,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M12,E-001 / Enemy Ace / Independence Path,CONTROL_CLAIM,C1|C7|C8,적 에이스 실체·독립관계·역할권한과 미정 결말을 등록,NONE
DRY-CL-R-000429,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M12,E-001 / Enemy Ace / Independence Path,STATE_TRANSITION,C1|C7|C8,적 에이스 실체·독립관계·역할권한과 미정 결말을 등록,NONE
DRY-CL-R-000430,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M12,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M12,E-001 / Enemy Ace / Independence Path,NARRATIVE_PROMISE,C1|C7|C8,적 에이스 실체·독립관계·역할권한과 미정 결말을 등록,NONE
DRY-CL-R-000431,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M13,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M13,H-002 Official Death/Collective Authorship,ENTITY,C1|C6|C7,인물의 공식사망 약속을 공동저작관계·권리계보로 회수,NONE
DRY-CL-R-000432,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M13,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M13,H-002 Official Death/Collective Authorship,RELATIONSHIP,C1|C6|C7,인물의 공식사망 약속을 공동저작관계·권리계보로 회수,NONE
DRY-CL-R-000433,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M13,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M13,H-002 Official Death/Collective Authorship,CONTROL_CLAIM,C1|C6|C7,인물의 공식사망 약속을 공동저작관계·권리계보로 회수,NONE
DRY-CL-R-000434,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M13,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M13,H-002 Official Death/Collective Authorship,STATE_TRANSITION,C1|C6|C7,인물의 공식사망 약속을 공동저작관계·권리계보로 회수,NONE
DRY-CL-R-000435,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M13,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M13,H-002 Official Death/Collective Authorship,LOSS_OBLIGATION,C1|C6|C7,인물의 공식사망 약속을 공동저작관계·권리계보로 회수,NONE
DRY-CL-R-000436,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M13,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M13,H-002 Official Death/Collective Authorship,NARRATIVE_PROMISE,C1|C6|C7,인물의 공식사망 약속을 공동저작관계·권리계보로 회수,NONE
DRY-CL-R-000437,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M13,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M13,H-002 Official Death/Collective Authorship,SET,C1|C6|C7,인물의 공식사망 약속을 공동저작관계·권리계보로 회수,NONE
DRY-CL-R-000438,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M14,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M14,Black Ward Witness / Continuity Protocol,ENTITY,C1|C6|C7,증언자·프로토콜 약속을 동의권·책임·기능조합으로 회수,NONE
DRY-CL-R-000439,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M14,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M14,Black Ward Witness / Continuity Protocol,RELATIONSHIP,C1|C6|C7,증언자·프로토콜 약속을 동의권·책임·기능조합으로 회수,NONE
DRY-CL-R-000440,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M14,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M14,Black Ward Witness / Continuity Protocol,CONTROL_CLAIM,C1|C6|C7,증언자·프로토콜 약속을 동의권·책임·기능조합으로 회수,NONE
DRY-CL-R-000441,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M14,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M14,Black Ward Witness / Continuity Protocol,STATE_TRANSITION,C1|C6|C7,증언자·프로토콜 약속을 동의권·책임·기능조합으로 회수,NONE
DRY-CL-R-000442,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M14,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M14,Black Ward Witness / Continuity Protocol,LOSS_OBLIGATION,C1|C6|C7,증언자·프로토콜 약속을 동의권·책임·기능조합으로 회수,NONE
DRY-CL-R-000443,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M14,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M14,Black Ward Witness / Continuity Protocol,NARRATIVE_PROMISE,C1|C6|C7,증언자·프로토콜 약속을 동의권·책임·기능조합으로 회수,NONE
DRY-CL-R-000444,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M14,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M14,Black Ward Witness / Continuity Protocol,SET,C1|C6|C7,증언자·프로토콜 약속을 동의권·책임·기능조합으로 회수,NONE
DRY-CL-R-000445,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M15,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M15,Neutral Orpheus Refusal,RELATIONSHIP,C7|C8,중립 거부약속을 신뢰관계·구조권한·공동의무로 회수,NONE
DRY-CL-R-000446,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M15,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M15,Neutral Orpheus Refusal,CONTROL_CLAIM,C7|C8,중립 거부약속을 신뢰관계·구조권한·공동의무로 회수,NONE
DRY-CL-R-000447,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M15,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M15,Neutral Orpheus Refusal,STATE_TRANSITION,C7|C8,중립 거부약속을 신뢰관계·구조권한·공동의무로 회수,NONE
DRY-CL-R-000448,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M15,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M15,Neutral Orpheus Refusal,LOSS_OBLIGATION,C7|C8,중립 거부약속을 신뢰관계·구조권한·공동의무로 회수,NONE
DRY-CL-R-000449,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M15,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M15,Neutral Orpheus Refusal,NARRATIVE_PROMISE,C7|C8,중립 거부약속을 신뢰관계·구조권한·공동의무로 회수,NONE
DRY-CL-R-000450,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M16,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M16,Helix Standardization,RELATIONSHIP,C1|C6|C7,표준화 약속을 노동관계·통제권·안전책임 분산으로 회수,NONE
DRY-CL-R-000451,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M16,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M16,Helix Standardization,CONTROL_CLAIM,C1|C6|C7,표준화 약속을 노동관계·통제권·안전책임 분산으로 회수,NONE
DRY-CL-R-000452,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M16,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M16,Helix Standardization,STATE_TRANSITION,C1|C6|C7,표준화 약속을 노동관계·통제권·안전책임 분산으로 회수,NONE
DRY-CL-R-000453,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M16,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M16,Helix Standardization,LOSS_OBLIGATION,C1|C6|C7,표준화 약속을 노동관계·통제권·안전책임 분산으로 회수,NONE
DRY-CL-R-000454,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M16,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M16,Helix Standardization,NARRATIVE_PROMISE,C1|C6|C7,표준화 약속을 노동관계·통제권·안전책임 분산으로 회수,NONE
DRY-CL-R-000455,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M17,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M17,Ownership of Collected Legacy,RELATIONSHIP,C1|C2|C5|C6|C7,수집유산 약속을 소유권 대신 관계·책임·독립보관으로 회수,NONE
DRY-CL-R-000456,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M17,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M17,Ownership of Collected Legacy,CONTROL_CLAIM,C1|C2|C5|C6|C7,수집유산 약속을 소유권 대신 관계·책임·독립보관으로 회수,NONE
DRY-CL-R-000457,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M17,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M17,Ownership of Collected Legacy,STATE_TRANSITION,C1|C2|C5|C6|C7,수집유산 약속을 소유권 대신 관계·책임·독립보관으로 회수,NONE
DRY-CL-R-000458,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M17,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M17,Ownership of Collected Legacy,LOSS_OBLIGATION,C1|C2|C5|C6|C7,수집유산 약속을 소유권 대신 관계·책임·독립보관으로 회수,NONE
DRY-CL-R-000459,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M17,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M17,Ownership of Collected Legacy,NARRATIVE_PROMISE,C1|C2|C5|C6|C7,수집유산 약속을 소유권 대신 관계·책임·독립보관으로 회수,NONE
DRY-CL-R-000460,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M17,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M17,Ownership of Collected Legacy,SET,C1|C2|C5|C6|C7,수집유산 약속을 소유권 대신 관계·책임·독립보관으로 회수,NONE
DRY-CL-R-000461,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M18,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M18,Memory Contamination,CONTROL_CLAIM,C1|C6,기억오염 약속을 색인권 포기·영구기억손실로 회수,NONE
DRY-CL-R-000462,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M18,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M18,Memory Contamination,STATE_TRANSITION,C1|C6,기억오염 약속을 색인권 포기·영구기억손실로 회수,NONE
DRY-CL-R-000463,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M18,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M18,Memory Contamination,LOSS_OBLIGATION,C1|C6,기억오염 약속을 색인권 포기·영구기억손실로 회수,NONE
DRY-CL-R-000464,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M18,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M18,Memory Contamination,NARRATIVE_PROMISE,C1|C6,기억오염 약속을 색인권 포기·영구기억손실로 회수,NONE
DRY-CL-R-000465,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M19,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M19,Unlabeled People,ENTITY,C1|C7,무표식 인물약속을 자기기록권과 비순위 상태로 회수,NONE
DRY-CL-R-000466,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M19,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M19,Unlabeled People,CONTROL_CLAIM,C1|C7,무표식 인물약속을 자기기록권과 비순위 상태로 회수,NONE
DRY-CL-R-000467,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M19,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M19,Unlabeled People,STATE_TRANSITION,C1|C7,무표식 인물약속을 자기기록권과 비순위 상태로 회수,NONE
DRY-CL-R-000468,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M19,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M19,Unlabeled People,NARRATIVE_PROMISE,C1|C7,무표식 인물약속을 자기기록권과 비순위 상태로 회수,NONE
DRY-CL-R-000469,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M20,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M20,Can History Be Completed?,CONTROL_CLAIM,C1|C6|C7,역사완성 약속을 복수증거·해석권·미완결 세트로 회수,NONE
DRY-CL-R-000470,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M20,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M20,Can History Be Completed?,STATE_TRANSITION,C1|C6|C7,역사완성 약속을 복수증거·해석권·미완결 세트로 회수,NONE
DRY-CL-R-000471,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M20,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M20,Can History Be Completed?,LOSS_OBLIGATION,C1|C6|C7,역사완성 약속을 복수증거·해석권·미완결 세트로 회수,NONE
DRY-CL-R-000472,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M20,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M20,Can History Be Completed?,NARRATIVE_PROMISE,C1|C6|C7,역사완성 약속을 복수증거·해석권·미완결 세트로 회수,NONE
DRY-CL-R-000473,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md#G10-M20,docs/09_collection/ga10-final-collection-and-payoff-registry-v1.md,G10-M20,Can History Be Completed?,SET,C1|C6|C7,역사완성 약속을 복수증거·해석권·미완결 세트로 회수,NONE
